1.0	37.70427531003723	19.977483925926855
2.0	39.30113453602001	21.984897551668894
3.0	40.89764095066366	23.93709862582002
4.0	42.492900000528095	25.842936543272167
5.0	44.05039097173269	27.709131797998772
6.0	45.60270760001001	29.547837885717577
7.0	47.15302140662676	31.373014711600575
8.0	48.66373523342402	33.18499448708197
9.0	50.16403626276741	34.98410233326676
10.0	51.66218648105992	36.77067899610939
11.0	53.119497651663536	38.50163116516735
12.0	54.559997605650665	39.89003136520211
13.0	55.99854243835715	41.37166865148558
14.0	57.39628050445093	42.93920637960577
15.0	58.769339832461256	44.58477011522492
16.0	60.14083826246588	46.300390216788664
17.0	61.47315013347358	48.07830730534209
18.0	62.77134582719192	49.91117072288536
19.0	64.06848712990941	51.792155659066324
20.0	65.32977866050835	53.71502061332221
21.0	66.54595868363305	55.649720825038486
22.0	67.7616487526683	57.51967278919476
23.0	68.94656312908162	59.419137355722384
24.0	70.07389268579813	61.34413325197842
25.0	71.201318866502	63.29110788449378
26.0	72.30473347780308	65.25690239669368
27.0	73.3367359917106	67.23871567628372
28.0	74.36941954186466	69.23406898715376
29.0	75.38645264491659	71.2407722824884
30.0	76.31704721144898	73.25689281130674
31.0	77.24888821866443	75.11346856397131
32.0	78.17491107737224	76.59094376514295
33.0	78.99844712929588	78.08096665498623
34.0	79.82376424316547	79.58236475384997
35.0	80.65074012162097	81.0940528644218
36.0	81.36570569358429	82.61502768104577
37.0	82.07927173960134	84.14436246557077
38.0	82.79500475158804	85.68120186104342
39.0	83.40482404564474	87.22475689434219
40.0	84.00189823955913	88.77430020266854
41.0	84.60160450623843	90.00260390721641
42.0	85.10311145369928	90.74588326238202
43.0	85.57946843508742	91.4937565899095
44.0	86.05887618861301	92.24604548618794
45.0	86.44925686318885	93.00257693575165
46.0	86.80121282685471	93.76318322860546
47.0	87.15659013732206	94.52770186998148
48.0	87.43339492688095	95.29597548366598
49.0	87.65783053374787	96.0678517099375
50.0	87.88600968971637	96.8431830990653
51.0	87.88395375614502	96.85601321766485
52.0	87.6541556222293	96.10408497349225
53.0	87.4314643346237	95.35251078827014
54.0	87.1555521147204	94.60132501198711
55.0	86.79821041105755	93.85056327590382
56.0	86.44768592147233	93.10026253683813
57.0	86.05883193847133	92.35046112263845
58.0	85.57702767036369	91.60119877882832
59.0	85.10180881542439	90.85251671639834
60.0	84.60256784014175	90.1044576607118
61.0	83.99991588061653	89.0176708666892
62.0	83.403674795622	87.7053655409155
63.0	82.79703142404931	86.39397995394643
64.0	82.07764752602273	85.08371140440907
65.0	81.36456701443686	83.77477100361207
66.0	80.65393779465734	82.46738453437045
67.0	79.82239723181574	81.16179334196494
68.0	78.99714067214008	79.858255252566
69.0	78.17847928567086	78.55704551251674
70.0	77.24767346488531	77.25845773942872
71.0	76.3153461364231	75.53019537588283
72.0	75.38978844117473	73.61718034019377
73.0	74.36824392561132	71.70494597783694
74.0	73.33434286922027	69.79418261370867
75.0	72.3075870630293	67.88566558491586
76.0	71.20005504192093	65.9802640727835
77.0	70.07040100244328	64.07895027163225
78.0	68.94857174237687	62.18280859322084
79.0	67.76014556865313	60.29304441307423
80.0	66.54078221385996	58.410991573585505
81.0	65.33039830530964	56.788863076824626
82.0	64.06655279496727	55.226876128519905
83.0	62.76357930661197	53.66115167276418
84.0	61.471517821817855	52.09192081111193
85.0	60.138207892698716	50.51946358502592
86.0	58.75745693684388	48.944117521634254
87.0	57.390911418929875	47.36628773903427
88.0	55.99480730338115	45.78645890637058
89.0	54.54110153495368	44.20520940666971
90.0	53.10752690831917	42.623228108881555
91.0	51.65660153343836	40.52588502786497
92.0	50.13156029660834	38.3524597088002
93.0	48.638580408646234	36.15816549190332
94.0	47.14368853758459	33.941817289507554
95.0	45.53602821776056	31.70211231839947
96.0	43.99124118573468	29.437615329835737
97.0	42.465466462506065	27.146742536732816
98.0	40.62699297701732	24.827744898359114
99.0	39.05539311018584	22.475609615918614
100.0	37.713300591290036	20.079137098564658
