1.0	0.5430804286497395
2.0	0.5504092933490123
3.0	0.5405137854687443
4.0	0.548743515675721
5.0	0.5418905508646247
6.0	0.5496270034333149
7.0	0.5548418192761627
8.0	0.5373245084066883
9.0	0.5409252680681709
10.0	0.5366489988152726
11.0	0.5407856473505596
12.0	0.53454960855071
13.0	0.5334806970184578
14.0	0.5303539709372694
15.0	0.5255199984291455
16.0	0.5343536104699226
17.0	0.5370614959873854
18.0	0.5275163603239926
19.0	0.5497469516234293
20.0	0.5320223564405969
21.0	0.5458007837793355
22.0	0.5628387083448726
23.0	0.5454817505703434
24.0	0.5513134341588748
25.0	0.5762516891596868
26.0	0.5648310522894493
27.0	0.5769617351368709
28.0	0.5825674187234051
29.0	0.5741883120325806
30.0	0.5849536996956785
31.0	0.5845167014468449
32.0	0.5761664369507449
33.0	0.5827279921200978
34.0	0.5688158743681758
35.0	0.5841147981937443
36.0	0.575030453928091
37.0	0.5692150059702864
38.0	0.5580671448044334
39.0	0.5856568856873627
40.0	0.5611704484164057
41.0	0.5659739690965111
42.0	0.5568782423933332
43.0	0.5719477787810485
44.0	0.5525599599107832
45.0	0.5642014748736307
46.0	0.5434357043942806
47.0	0.5601532221827924
48.0	0.5674077302674867
49.0	0.5497914367771262
50.0	0.5586315254011461
51.0	0.5551386985821065
52.0	0.566639197283956
53.0	0.5445916819662491
54.0	0.5531694422171937
55.0	0.561602538105496
56.0	0.5698352745752339
57.0	0.5489357891018801
58.0	0.5568791972529774
59.0	0.5492340528449888
60.0	0.554866513669088
61.0	0.5631059489229338
62.0	0.5573968903512089
63.0	0.5447373854319884
64.0	0.5664804553096592
65.0	0.5576609614436567
66.0	0.5486919808994017
67.0	0.5554854234391793
68.0	0.5613422530882591
69.0	0.553067863598709
70.0	0.5452042709882318
71.0	0.5512692564980441
72.0	0.5573919574107306
73.0	0.5497283046276564
74.0	0.553487136213272
75.0	0.5602313808679411
76.0	0.5435504697003952
77.0	0.547507659719704
78.0	0.5543877577915487
79.0	0.5493511499522763
80.0	0.5537771334684918
81.0	0.5594717107894166
82.0	0.5451184988244456
83.0	0.5419923263823682
84.0	0.5574503848455206
85.0	0.5525017706723936
86.0	0.5486390905272547
87.0	0.5476067313538575
88.0	0.553955826925626
89.0	0.5482177187532133
90.0	0.5477964499538677
91.0	0.548316489520494
92.0	0.5460413402888956
93.0	0.5567456439108308
94.0	0.5419400364880812
95.0	0.5560149298921804
96.0	0.5485109566043507
97.0	0.5471272109954367
98.0	0.5458757908744227
99.0	0.5545789605104954
100.0	0.5481088385894237
101.0	0.5525714744864656
102.0	0.5511852909315311
103.0	0.550808720554107
104.0	0.5510089649041124
105.0	0.5541360838127707
106.0	0.5533085350236002
107.0	0.547960455655371
108.0	0.5569352055842409
109.0	0.5532799442460867
110.0	0.5511315777605678
111.0	0.5541486662294847
112.0	0.558758370870424
113.0	0.5538505874290718
114.0	0.5508402888375152
115.0	0.551383156296672
116.0	0.5561085891918378
117.0	0.5544971920523912
118.0	0.5561560226532639
119.0	0.554442265503547
120.0	0.552521601034046
121.0	0.5503990063139128
122.0	0.5592034383995843
123.0	0.5501102108196742
124.0	0.5523357779998285
125.0	0.5548321412976462
126.0	0.5520649792605463
127.0	0.5550315486761952
128.0	0.550667576435248
129.0	0.5463760183593207
130.0	0.5495343046725197
131.0	0.5515103039915992
132.0	0.5487817276166076
133.0	0.5511577696010018
134.0	0.5463234472042566
135.0	0.5503540104610614
136.0	0.5459302410405894
137.0	0.5494408984090762
138.0	0.5482861854562499
139.0	0.541797908584617
140.0	0.5487079530079334
141.0	0.5453171087260976
142.0	0.550341013984881
143.0	0.5396903547956715
144.0	0.5451200618987432
145.0	0.5469625282970682
146.0	0.5454986716006962
147.0	0.5438898715664308
148.0	0.5475197846623601
149.0	0.5470026105740889
150.0	0.5397168405319065
151.0	0.5471314780740941
152.0	0.544371424383862
153.0	0.5465781563440292
154.0	0.5459793983617772
155.0	0.5473531112946707
156.0	0.547317310774495
157.0	0.5503762852210975
158.0	0.5448174343829135
159.0	0.5460560678353903
160.0	0.55637571906166
161.0	0.5428274615843846
162.0	0.5464131703755061
163.0	0.5503927469689555
164.0	0.547696394646438
165.0	0.5569752949131237
166.0	0.5456116963246262
167.0	0.551424415735786
168.0	0.5475605639099024
169.0	0.544238891435098
170.0	0.558363597414691
171.0	0.5486511378257068
172.0	0.5501385408757369
173.0	0.5439176337944469
174.0	0.5474879560730223
175.0	0.5494638649969573
176.0	0.547799159549023
177.0	0.5420363972902493
178.0	0.5470562663678655
179.0	0.5538156319903434
180.0	0.5399507958761036
181.0	0.5421453785827032
182.0	0.5447979867796781
183.0	0.5407466890478778
184.0	0.5425922072519038
185.0	0.5470375727415552
186.0	0.5400981795256574
187.0	0.5396598132283539
188.0	0.5385912705742584
189.0	0.5370680265635972
190.0	0.543326626597361
191.0	0.5475230413979466
192.0	0.5387802991923404
193.0	0.5436362495538373
194.0	0.5329792923735572
195.0	0.5428763689036313
196.0	0.5476172126081853
197.0	0.5445126158459181
198.0	0.5365301784977615
199.0	0.5385274704508843
200.0	0.5484627446964859
201.0	0.5465376965075947
202.0	0.5479901298406624
203.0	0.5440436068967337
204.0	0.5496027129168675
205.0	0.5539382870753724
206.0	0.5437141251074258
207.0	0.5564692246671568
208.0	0.5547959211112538
209.0	0.551072741190928
210.0	0.5586852299761867
211.0	0.5540853334209118
212.0	0.5536468015039037
213.0	0.5659772296766723
214.0	0.5631790433087249
215.0	0.5599241050453102
216.0	0.5564045392015246
217.0	0.561041772135552
218.0	0.5657262483882545
219.0	0.5613355463864487
220.0	0.5709349875749067
221.0	0.558663700856362
222.0	0.5678588371464512
223.0	0.563660346777167
224.0	0.5705431835960093
225.0	0.5635575698781374
226.0	0.566850534112696
227.0	0.5614360805841115
228.0	0.5704208058069327
229.0	0.56558817804373
230.0	0.5618111377317889
231.0	0.5639898644150423
232.0	0.5586749851673319
233.0	0.5616298326330522
234.0	0.5603712265432602
235.0	0.5568000646683473
236.0	0.5608418148339815
237.0	0.5568751071165671
238.0	0.5570610726406836
239.0	0.5531211842440916
240.0	0.5523169412721158
241.0	0.5552523495429575
242.0	0.5558994067097935
243.0	0.5522236975503874
244.0	0.5513300923044727
245.0	0.5524389493825023
246.0	0.5521675991742567
247.0	0.546314789021841
248.0	0.5531482714311104
249.0	0.5570488887083019
250.0	0.5478493853701626
251.0	0.5533742376692214
252.0	0.5526568660525486
253.0	0.5551826780614112
254.0	0.5575536380565953
255.0	0.5505863626844747
